	Bang-SonyInEar-On		
Frequency (Hz)	Level (dB)
16909.275497	-122.26
17154.378963	-119.63
17403.035256	-119.13
17655.295873	-119.89
17911.213060	-119.37
18170.839820	-120.45
18434.229924	-119.18
18701.437922	-117.85
18972.519156	-117.39
19247.529769	-117.89
19526.526718	-120.49
19809.567786	-121.26
20096.711592	-120.25
20388.017608	-120.86
20683.546166	-121.16
20983.358471	-121.44
21287.516618	-120.42
21596.083601	-120.22
21909.123326	-120.45
22226.700627	-120.87
