	Bang-Janick		
Frequency (Hz)	Level (dB)
14855.080172	-122.53
15070.407650	-122.21
15288.856344	-122.42
15510.471498	-122.13
15735.299010	-122.62
15963.385443	-122.37
16194.778036	-122.35
16429.524714	-122.11
16667.674093	-122.82
16909.275497	-122.65
17154.378963	-122.09
17403.035256	-122.19
17655.295873	-121.94
17911.213060	-122.26
18170.839820	-121.86
18434.229924	-122.29
18701.437922	-121.78
18972.519156	-122.12
19247.529769	-122.30
19526.526718	-121.85
19809.567786	-121.74
20096.711592	-121.96
20388.017608	-121.37
20683.546166	-121.56
20983.358471	-121.49
21287.516618	-121.17
21596.083601	-121.58
21909.123326	-121.32
22226.700627	-121.33
