	Heli-SonyInEar-On		
Frequency (Hz)	Level (dB)
4247.417969	-79.51
4308.985176	-80.02
4371.444813	-82.23
4434.809815	-83.30
4499.093306	-50.74
4564.308599	-84.20
4630.469202	-83.38
4697.588817	-83.87
4765.681344	-85.94
4834.760887	-85.56
4904.841752	-85.07
4975.938453	-85.00
5048.065717	-85.12
5121.238480	-85.40
5195.471897	-85.83
5270.781343	-88.31
5347.182415	-89.75
5424.690937	-91.04
5503.322961	-89.02
5583.094772	-87.59
5664.022893	-88.37
5746.124083	-90.51
5829.415347	-90.78
5913.913936	-91.14
5999.637349	-89.28
6086.603340	-88.70
6174.829922	-89.43
6264.335367	-89.96
6355.138211	-90.57
6447.257262	-91.99
6540.711597	-91.33
6635.520573	-92.73
6731.703824	-93.19
6829.281272	-92.80
6928.273125	-94.00
7028.699885	-93.05
7130.582353	-95.00
7233.941627	-98.44
7338.799116	-97.99
7445.176537	-96.86
7553.095920	-95.95
7662.579617	-96.98
7773.650302	-98.03
7886.330981	-99.52
8000.644989	-99.75
8116.616003	-99.48
8234.268041	-98.22
8353.625470	-98.92
8474.713009	-99.59
8597.555737	-98.79
8722.179097	-100.09
8848.608897	-100.73
8976.871324	-102.24
9106.992942	-101.59
9239.000700	-102.86
9372.921937	-103.70
9508.784391	-103.55
9646.616199	-102.96
9786.445908	-104.44
9928.302478	-104.31
10072.215288	-105.02
10218.214144	-106.21
10366.329284	-106.20
10516.591384	-107.67
10669.031565	-110.21
10823.681397	-110.31
10980.572911	-110.30
11139.738600	-111.16
11301.211429	-112.45
11465.024840	-113.67
11631.212760	-114.55
11799.809609	-114.29
11970.850305	-115.42
12144.370271	-114.44
12320.405445	-115.46
12498.992285	-116.19
12680.167779	-116.13
12863.969449	-116.83
13050.435363	-115.84
13239.604139	-116.22
13431.514956	-116.96
13626.207560	-117.80
13823.722274	-117.66
14024.100004	-118.59
14227.382252	-116.35
14433.611118	-108.11
14642.829314	-103.97
14855.080172	-115.74
15070.407650	-118.50
15288.856344	-119.84
15510.471498	-120.96
15735.299010	-120.89
15963.385443	-121.16
16194.778036	-121.16
16429.524714	-120.70
16667.674093	-120.93
16909.275497	-121.01
17154.378963	-120.60
17403.035256	-121.78
17655.295873	-121.17
17911.213060	-121.06
18170.839820	-121.00
18434.229924	-121.05
18701.437922	-120.72
18972.519156	-120.68
19247.529769	-120.36
19526.526718	-120.86
19809.567786	-121.41
20096.711592	-121.62
20388.017608	-121.48
20683.546166	-121.71
20983.358471	-122.12
21287.516618	-121.49
21596.083601	-121.42
21909.123326	-121.17
22226.700627	-121.16
