	Bang-SennOff		
Frequency (Hz)	Level (dB)
11799.809609	-121.07
11970.850305	-121.65
12144.370271	-120.77
12320.405445	-120.28
12498.992285	-121.82
12680.167779	-122.15
12863.969449	-120.14
13050.435363	-119.73
13239.604139	-122.04
13431.514956	-122.14
13626.207560	-122.15
13823.722274	-122.30
14024.100004	-122.02
14227.382252	-121.36
14433.611118	-121.30
14642.829314	-122.40
14855.080172	-122.56
15070.407650	-122.09
15288.856344	-122.82
15510.471498	-120.31
15735.299010	-121.23
15963.385443	-120.20
16194.778036	-122.11
16429.524714	-122.52
16667.674093	-122.31
16909.275497	-121.88
17154.378963	-121.81
17403.035256	-121.68
17655.295873	-122.10
17911.213060	-122.20
18170.839820	-122.24
18434.229924	-122.09
18701.437922	-122.05
18972.519156	-121.95
19247.529769	-121.47
19526.526718	-122.03
19809.567786	-121.66
20096.711592	-121.76
20388.017608	-122.01
20683.546166	-121.68
20983.358471	-121.99
21287.516618	-121.35
21596.083601	-121.25
21909.123326	-121.11
22226.700627	-121.37
