	Pamir-H		
Frequency (Hz)	Level (dB)
5424.690937	-119.25
5503.322961	-119.39
5583.094772	-119.80
5664.022893	-119.35
5746.124083	-120.33
5829.415347	-120.81
5913.913936	-120.48
5999.637349	-120.60
6086.603340	-120.86
6174.829922	-120.66
6264.335367	-118.90
6355.138211	-117.88
6447.257262	-118.39
6540.711597	-118.11
6635.520573	-116.54
6731.703824	-117.10
6829.281272	-117.26
6928.273125	-118.20
7028.699885	-119.55
7130.582353	-119.69
7233.941627	-120.56
7338.799116	-120.83
7445.176537	-121.29
7553.095920	-122.14
7662.579617	-121.93
7773.650302	-121.71
7886.330981	-121.41
8000.644989	-121.70
8116.616003	-121.90
8234.268041	-121.66
8353.625470	-121.23
8474.713009	-122.00
8597.555737	-121.77
8722.179097	-122.08
8848.608897	-122.20
8976.871324	-122.60
9106.992942	-122.46
9239.000700	-122.27
9372.921937	-122.36
9508.784391	-122.41
9646.616199	-122.46
9786.445908	-122.22
9928.302478	-122.29
10072.215288	-122.47
10218.214144	-122.10
10366.329284	-122.40
10516.591384	-122.07
10669.031565	-122.15
10823.681397	-122.32
10980.572911	-122.08
11139.738600	-122.79
11301.211429	-122.95
11465.024840	-122.52
11631.212760	-122.78
11799.809609	-122.32
11970.850305	-121.92
12144.370271	-121.92
12320.405445	-121.51
12498.992285	-121.04
12680.167779	-121.49
12863.969449	-120.88
13050.435363	-121.18
13239.604139	-121.53
13431.514956	-122.39
13626.207560	-122.30
13823.722274	-122.58
14024.100004	-122.50
14227.382252	-122.69
14433.611118	-122.72
14642.829314	-122.59
14855.080172	-122.06
15070.407650	-121.86
15288.856344	-120.89
15510.471498	-121.07
15735.299010	-122.03
15963.385443	-122.71
16194.778036	-122.63
16429.524714	-122.50
16667.674093	-122.56
16909.275497	-122.40
17154.378963	-122.38
17403.035256	-122.12
17655.295873	-122.61
17911.213060	-122.43
18170.839820	-121.87
18434.229924	-122.09
18701.437922	-122.18
18972.519156	-122.47
19247.529769	-121.80
19526.526718	-121.86
19809.567786	-122.14
20096.711592	-121.81
20388.017608	-121.83
20683.546166	-121.94
20983.358471	-121.83
21287.516618	-121.58
21596.083601	-121.46
21909.123326	-121.40
22226.700627	-121.59
