	Silence-BoseOn		
Frequency (Hz)	Level (dB)
11631.212760	-121.95
11799.809609	-122.39
11970.850305	-121.78
12144.370271	-121.53
12320.405445	-121.54
12498.992285	-121.14
12680.167779	-120.74
12863.969449	-120.56
13050.435363	-121.09
13239.604139	-121.68
13431.514956	-122.22
13626.207560	-122.69
13823.722274	-122.74
14024.100004	-123.19
14227.382252	-122.35
14433.611118	-122.66
14642.829314	-122.55
14855.080172	-122.75
15070.407650	-122.84
15288.856344	-122.88
15510.471498	-122.68
15735.299010	-123.18
15963.385443	-123.26
16194.778036	-122.43
16429.524714	-122.65
16667.674093	-122.57
16909.275497	-122.52
17154.378963	-122.64
17403.035256	-122.90
17655.295873	-122.31
17911.213060	-122.50
18170.839820	-122.50
18434.229924	-122.13
18701.437922	-122.62
18972.519156	-121.81
19247.529769	-121.62
19526.526718	-121.93
19809.567786	-121.96
20096.711592	-122.02
20388.017608	-121.84
20683.546166	-121.67
20983.358471	-121.62
21287.516618	-122.19
21596.083601	-121.66
21909.123326	-121.90
22226.700627	-121.55
