	Bang-BoseOn		
Frequency (Hz)	Level (dB)
12320.405445	-113.10
12498.992285	-110.81
12680.167779	-110.74
12863.969449	-110.67
13050.435363	-111.75
13239.604139	-115.06
13431.514956	-116.90
13626.207560	-118.26
13823.722274	-119.56
14024.100004	-120.41
14227.382252	-120.03
14433.611118	-120.30
14642.829314	-120.69
14855.080172	-120.89
15070.407650	-121.53
15288.856344	-121.41
15510.471498	-121.57
15735.299010	-122.26
15963.385443	-121.69
16194.778036	-121.96
16429.524714	-122.22
16667.674093	-121.63
16909.275497	-122.33
17154.378963	-122.16
17403.035256	-122.00
17655.295873	-121.77
17911.213060	-122.10
18170.839820	-121.71
18434.229924	-121.97
18701.437922	-121.97
18972.519156	-121.86
19247.529769	-121.67
19526.526718	-121.47
19809.567786	-121.38
20096.711592	-121.13
20388.017608	-121.35
20683.546166	-121.07
20983.358471	-121.43
21287.516618	-120.85
21596.083601	-121.29
21909.123326	-121.29
22226.700627	-121.35
