	Spec-126		
Frequency (Hz)	Level (dB)
17403.035256	-121.68
17655.295873	-121.68
17911.213060	-121.59
18170.839820	-121.75
18434.229924	-121.99
18701.437922	-120.90
18972.519156	-121.77
19247.529769	-121.03
19526.526718	-121.93
19809.567786	-121.81
20096.711592	-121.65
20388.017608	-121.67
20683.546166	-121.54
20983.358471	-121.43
21287.516618	-121.97
21596.083601	-121.57
21909.123326	-121.45
22226.700627	-121.65
