	Sony-S		
Frequency (Hz)	Level (dB)
13626.207560	-122.27
13823.722274	-122.27
14024.100004	-122.90
14227.382252	-123.35
14433.611118	-122.60
14642.829314	-122.58
14855.080172	-121.81
15070.407650	-121.83
15288.856344	-122.28
15510.471498	-122.42
15735.299010	-122.24
15963.385443	-122.44
16194.778036	-123.26
16429.524714	-122.84
16667.674093	-122.19
16909.275497	-122.23
17154.378963	-122.64
17403.035256	-122.18
17655.295873	-122.17
17911.213060	-121.88
18170.839820	-122.64
18434.229924	-122.71
18701.437922	-122.30
18972.519156	-121.99
19247.529769	-122.46
19526.526718	-122.24
19809.567786	-122.54
20096.711592	-121.67
20388.017608	-121.64
20683.546166	-121.79
20983.358471	-121.95
21287.516618	-121.43
21596.083601	-121.71
21909.123326	-121.91
22226.700627	-121.79
