	Heli-SennOn		
Frequency (Hz)	Level (dB)
11301.211429	-120.82
11465.024840	-121.48
11631.212760	-121.52
11799.809609	-121.25
11970.850305	-121.19
12144.370271	-120.82
12320.405445	-120.78
12498.992285	-119.52
12680.167779	-119.48
12863.969449	-119.72
13050.435363	-120.55
13239.604139	-120.87
13431.514956	-121.62
13626.207560	-122.15
13823.722274	-121.21
14024.100004	-121.98
14227.382252	-122.23
14433.611118	-121.62
14642.829314	-121.03
14855.080172	-120.03
15070.407650	-120.50
15288.856344	-121.42
15510.471498	-122.06
15735.299010	-122.24
15963.385443	-122.26
16194.778036	-122.11
16429.524714	-121.90
16667.674093	-122.10
16909.275497	-122.43
17154.378963	-121.94
17403.035256	-121.52
17655.295873	-121.90
17911.213060	-121.38
18170.839820	-121.73
18434.229924	-121.97
18701.437922	-121.76
18972.519156	-122.08
19247.529769	-122.08
19526.526718	-121.95
19809.567786	-121.85
20096.711592	-121.46
20388.017608	-121.51
20683.546166	-121.58
20983.358471	-121.53
21287.516618	-121.41
21596.083601	-121.47
21909.123326	-121.43
22226.700627	-121.45
