	Silence-SennOn		
Frequency (Hz)	Level (dB)
4434.809815	-120.80
4499.093306	-120.25
4564.308599	-120.63
4630.469202	-119.58
4697.588817	-119.24
4765.681344	-119.07
4834.760887	-118.98
4904.841752	-117.49
4975.938453	-118.05
5048.065717	-115.62
5121.238480	-115.22
5195.471897	-115.17
5270.781343	-115.78
5347.182415	-115.67
5424.690937	-115.07
5503.322961	-113.75
5583.094772	-114.85
5664.022893	-114.17
5746.124083	-113.09
5829.415347	-111.83
5913.913936	-112.51
5999.637349	-111.26
6086.603340	-110.80
6174.829922	-110.73
6264.335367	-110.70
6355.138211	-111.00
6447.257262	-110.06
6540.711597	-109.91
6635.520573	-110.66
6731.703824	-110.71
6829.281272	-110.68
6928.273125	-110.33
7028.699885	-111.08
7130.582353	-111.98
7233.941627	-111.51
7338.799116	-113.55
7445.176537	-115.07
7553.095920	-115.54
7662.579617	-116.98
7773.650302	-117.72
7886.330981	-117.95
8000.644989	-118.38
8116.616003	-119.05
8234.268041	-117.84
8353.625470	-118.86
8474.713009	-117.97
8597.555737	-119.54
8722.179097	-118.82
8848.608897	-118.34
8976.871324	-118.52
9106.992942	-118.84
9239.000700	-118.81
9372.921937	-119.76
9508.784391	-118.98
9646.616199	-119.00
9786.445908	-120.01
9928.302478	-119.66
10072.215288	-119.84
10218.214144	-120.00
10366.329284	-119.85
10516.591384	-120.49
10669.031565	-120.44
10823.681397	-120.32
10980.572911	-121.17
11139.738600	-121.68
11301.211429	-122.53
11465.024840	-122.94
11631.212760	-122.71
11799.809609	-122.96
11970.850305	-122.40
12144.370271	-122.19
12320.405445	-121.71
12498.992285	-121.79
12680.167779	-120.90
12863.969449	-121.17
13050.435363	-122.11
13239.604139	-121.95
13431.514956	-122.41
13626.207560	-121.85
13823.722274	-122.97
14024.100004	-122.69
14227.382252	-122.22
14433.611118	-122.59
14642.829314	-122.93
14855.080172	-122.32
15070.407650	-122.91
15288.856344	-122.39
15510.471498	-122.57
15735.299010	-122.81
15963.385443	-123.13
16194.778036	-122.51
16429.524714	-123.07
16667.674093	-122.31
16909.275497	-122.76
17154.378963	-122.00
17403.035256	-122.08
17655.295873	-122.04
17911.213060	-122.25
18170.839820	-122.40
18434.229924	-122.80
18701.437922	-121.68
18972.519156	-122.15
19247.529769	-122.18
19526.526718	-122.36
19809.567786	-122.89
20096.711592	-122.03
20388.017608	-121.90
20683.546166	-121.54
20983.358471	-121.97
21287.516618	-121.97
21596.083601	-121.68
21909.123326	-121.70
22226.700627	-121.18
