	Heli-Janick		
Frequency (Hz)	Level (dB)
12863.969449	-123.34
13050.435363	-123.47
13239.604139	-123.00
13431.514956	-122.82
13626.207560	-122.54
13823.722274	-123.44
14024.100004	-123.28
14227.382252	-122.73
14433.611118	-122.60
14642.829314	-122.75
14855.080172	-122.70
15070.407650	-122.91
15288.856344	-122.29
15510.471498	-122.68
15735.299010	-122.71
15963.385443	-122.80
16194.778036	-122.94
16429.524714	-122.66
16667.674093	-122.42
16909.275497	-122.53
17154.378963	-122.35
17403.035256	-122.21
17655.295873	-122.00
17911.213060	-121.81
18170.839820	-122.48
18434.229924	-122.52
18701.437922	-121.93
18972.519156	-122.25
19247.529769	-122.21
19526.526718	-121.73
19809.567786	-121.82
20096.711592	-122.38
20388.017608	-121.87
20683.546166	-121.92
20983.358471	-121.53
21287.516618	-121.70
21596.083601	-121.76
21909.123326	-121.62
22226.700627	-121.81
