	Heli-SennOff		
Frequency (Hz)	Level (dB)
4126.910020	-104.32
4186.730440	-105.88
4247.417969	-103.81
4308.985176	-103.73
4371.444813	-104.51
4434.809815	-107.54
4499.093306	-77.85
4564.308599	-104.94
4630.469202	-104.04
4697.588817	-104.70
4765.681344	-103.23
4834.760887	-102.91
4904.841752	-103.67
4975.938453	-104.97
5048.065717	-104.60
5121.238480	-102.47
5195.471897	-102.33
5270.781343	-100.84
5347.182415	-100.88
5424.690937	-102.01
5503.322961	-102.38
5583.094772	-101.45
5664.022893	-101.11
5746.124083	-100.34
5829.415347	-101.63
5913.913936	-100.10
5999.637349	-100.99
6086.603340	-100.61
6174.829922	-99.10
6264.335367	-98.71
6355.138211	-97.38
6447.257262	-99.60
6540.711597	-100.10
6635.520573	-100.23
6731.703824	-99.26
6829.281272	-98.18
6928.273125	-99.15
7028.699885	-99.37
7130.582353	-101.50
7233.941627	-102.72
7338.799116	-105.54
7445.176537	-106.81
7553.095920	-109.08
7662.579617	-108.38
7773.650302	-109.60
7886.330981	-109.83
8000.644989	-110.00
8116.616003	-110.22
8234.268041	-111.63
8353.625470	-110.88
8474.713009	-112.76
8597.555737	-112.99
8722.179097	-112.90
8848.608897	-112.94
8976.871324	-113.07
9106.992942	-112.28
9239.000700	-111.74
9372.921937	-113.59
9508.784391	-113.49
9646.616199	-114.38
9786.445908	-115.65
9928.302478	-115.30
10072.215288	-116.31
10218.214144	-118.82
10366.329284	-120.12
10516.591384	-121.23
10669.031565	-120.66
10823.681397	-121.32
10980.572911	-121.44
11139.738600	-122.24
11301.211429	-121.73
11465.024840	-122.42
11631.212760	-122.20
11799.809609	-121.64
11970.850305	-121.21
12144.370271	-121.61
12320.405445	-120.77
12498.992285	-120.12
12680.167779	-120.17
12863.969449	-120.67
13050.435363	-120.47
13239.604139	-120.70
13431.514956	-121.28
13626.207560	-122.01
13823.722274	-121.74
14024.100004	-122.47
14227.382252	-122.21
14433.611118	-122.28
14642.829314	-119.23
14855.080172	-118.83
15070.407650	-120.27
15288.856344	-122.42
15510.471498	-122.34
15735.299010	-122.46
15963.385443	-122.43
16194.778036	-122.30
16429.524714	-122.68
16667.674093	-122.01
16909.275497	-122.41
17154.378963	-122.67
17403.035256	-122.14
17655.295873	-122.05
17911.213060	-122.39
18170.839820	-122.05
18434.229924	-122.91
18701.437922	-122.42
18972.519156	-122.24
19247.529769	-121.43
19526.526718	-122.18
19809.567786	-121.92
20096.711592	-121.50
20388.017608	-121.69
20683.546166	-121.56
20983.358471	-122.14
21287.516618	-121.02
21596.083601	-121.42
21909.123326	-121.36
22226.700627	-121.59
